SongNumber;SongID;AlbumID;AlbumName;ArtistID;ArtistName;Title;Year
7330;b'SOLANWU12A8C141D4D';269891;b'A Soulful Experience';b'AR8ICFK1187FB5A3A0';b'Rance Allen Group';b'The Painter';2006
7331;b'SOXGKJJ12AB0183C53';535837;b'Inside Moves';b'ARI648V1187B9B5379';b'Michael Stanley Band';b'Bop Till You Drop';0
7332;b'SOAUCRB12AB0181238';508703;b'Free Bossa';b'ARKSB7X1187B99BA5C';b'Nouvelle';b'C\xc3\xa9u do Brasil';2000
7333;b'SOODJPE12AB01815F8';2277;b'The College Dropout';b'ARRH63Y1187FB47783';b'Kanye West';b'School Spirit Skit 2';2003
7334;b'SOGRGML12A8C136D75';91292;b'Sonny Terry & Brownie McGhee_ Vol. B (1941)';b'ARKJVHY11E2835E76B';b'Sonny Terry & Brownie McGhee';"bAin't No Tellin'""""";0
7335;b'SOLTJIM12A3F1EAEE1';461040;b'Bill Cosby Sings Hooray For The Salvation Army Band!';b'ARZO73F1187FB4BF23';b'Bill Cosby';"bHold On I'm A Comin' (Album Version)""""";1968
7336;b'SOHVIKX12A58A7D0ED';411104;b'Guilt (Explicit)';b'ARGK9MB1187FB37402';b'MIMS Featuring J. Holiday';b'Be My Hustla (Explicit) (Feat. J. Holiday)';0
7337;b'SOKFUPW12A6D4FB2BB';60519;b'Sings The Movies';b'AR9YQN31187FB45B34';b'James Darren';b'P.S. I Love You (LP Version)';0
7338;b'SOJIURA12AB018989C';656243;b'After All This Time: The Best Of Darden Smith';b'AR9LT7R1187FB4543A';b'Darden Smith';b'Midnight Train';1990
7339;b'SOUGKFV12AB0184F4B';345432;b'Romantic Reggae Vol. 3';b'ARHCERP1187B9912A5';b'Glen Washington';b'Strangers In The Night';2000
7340;b'SOGOAGM12AB017E99E';399641;"bIt's Like This - The Best Of""""";b'ARX9YIP1187B98A656';b'RUN-DMC vs. Jason Nevins';"bIt's Like That""""";1984
7341;b'SOIGZOE12AB017F37D';508116;b'La Marcha Del Golazo Solitario';b'ARL3VGT1187FB40E8E';b'Los Fabulosos Cadillacs';b'Vos Sabes';1999
7342;b'SOJDQMV12AB0182752';560332;b'Romanzas de Zarzuela';b'AR5R7791187FB3A8C3';b'Alfredo Kraus - Orquesta de Conciertos de Madrid - Pablo Soroz\xc3\xa1bal';b'El \xc3\xbaltimo rom\xc3\xa1ntico: romanza de tenor';0
7343;b'SOJDURH12AB018847F';760039;b'Composition Book';b'ARI6OUG1187B989234';b'Izzy';b'Irapijerkifly';0
7344;b'SOXWHXX12AB018E307';808027;"bThe Greatest Hits from 40's and 50's_ Vol. 70""""";b'AR1206S1187B9AF3EA';b'Albert Pr\xc3\xa9jean';b'Une java';0
7345;b'SONGBWJ12A58A7AB4D';26355;b'Anthology';b'AR1PRQ21187FB3B481';b'Generation X';"bRock 'n' Roll""""";0
7346;b'SOQNFQI12AB018882C';816250;b'Vintage Collections';b'ARQGYP71187FB44566';b'Jimmy Wakely';b'Mine All Mine';2005
7347;b'SOZYQQT12A8C13B4EA';303611;b'Hardliner';b'AR4BJFD1187FB43082';b'Django As\xc3\xbcl';b'Agenda Zwei Null Eins Null';2004
7348;b'SOLCYFR12A6701D233';15555;"bLive Era '87-'93""""";b'ARM7EDF1187B9B3FA1';"bGuns N' Roses""""";"bYou're Crazy""""";1987
7349;b'SOXFSTR12A8AE463B0';1112;b'Absolution';b'ARR3ONV1187B9A2F59';b'Muse';b'The Small Print';0
7350;b'SOGQDUA12A67021132';12495;b'Let It Rock...Best Of Georgia Satellites';b'ARYW3V11187B99C8C9';b'Georgia Satellites';b'I Dunno (LP Version)';0
7351;b'SOFTUGY12A6D4F2B95';78342;b'Alive';b'ARBQ5TQ1187B992B8A';b'Vivian';b'Easily';0
7352;b'SOAQHFF12A8C139DD9';207626;b'The Ultimate Pretty Boy Floyd';b'ARP7DLV1187FB4EF07';b'Pretty Boy Floyd';b'Shut Up';0
7353;b'SOKGHWU12A6D4FB9F8';176621;b'Saving My Face';b'ARCJKV91187FB46210';b'KT Tunstall';"bPaper Aeroplane (Live From 'Drastic Fantastic' Tour)""""";2007
7354;b'SODOOMF12AB018D375';579605;b'Acapella Hymns';b'AR7ZKHQ1187B98DD73';b'Glad';"bThis is My Father's World/For the Beauty of the Earth""""";1993
7355;b'SOPEEDH12A58A7C407';569433;b'Early Works for Me If It Works for You II';b'ARDL38Z1187B9B9FB5';b'Dntel';b'Termites in the Bathtub';1998
7356;b'SOGNTZY12AC4689F04';595795;b'The Greatest Sci-Fi & Horror Themes';b'AR9HQ6Y1187FB3C2CB';b'Orlando Pops Orchestra and Andrew Lane';b'Main Theme from Jaws';0
7357;b'SOLUHDN12A8C13714D';249452;"bLiszt: 'Tre Sonetti di Petrarca' & First Settings of Victor Hugo""""";b'AROKPWU11F50C48F1B';"bDennis O'Neill""""";b'Oh! quand je dors';0
7358;b'SODLBPC12A8C13E618';119824;b'Eardrum';b'ARM6HLK1187FB427F0';b'Talib Kweli';b'Say Something [featuring Jean Grae] (Album Version)';2007
7359;b'SOCLEZT12A8C13CE4A';212480;b'Halcyon - The Platinum Collection';b'ARD5K161187B9AC784';b'Orbital';b'Farenheit 303';2005
7360;b'SOWWTHH12A81C237FE';131251;b'Letter To Home';b'AR8H87D1187FB3A841';b'Glen Campbell';b'After The Glitter Fades (LP Version)';0
7361;b'SODFTEM12AF72A8D40';195056;b'Rock Bottom - The Rock Essentials';b'ARHONG11187FB3B120';b'L.A. Guns';b'Wanted Dead Or Alive';0
7362;b'SOTCXIY12AB0183D7A';803135;"bThe Greatest Hits from 40's and 50's_ Vol. 34""""";b'ARKA2YS1187B9A4060';b'Mich\xc3\xa8le Arnaud';"bLa vie d'artiste""""";0
7363;b'SOOIAPQ12AB018E44A';580521;b'Two-Shade';b'ARJMGMP124BAE72D46';b'Gerald Clayton';b'Scrimmage';2009
7364;b'SOKJNAP12A81C22CAA';131443;b'Lauluja rakkaudesta';b'AR22KLC1187B98E812';b'Kaija Koo';b'Viimeinen lento';1993
7365;b'SOHLFGQ12AB0186CAD';468420;"bGene Simmons' Drinkin' Wine""""";b'ARBXVFV1187B99AA63';b'Gene Simmons';"bDrinkin' Wine - Original""""";0
7366;b'SOHTQAS12A6701C7BA';14309;b'Get A Grip';b'AR12F2S1187FB56EEF';b'Aerosmith';b'Crazy';1993
7367;b'SOJAKEW12AB017D93A';650976;b'Sweet Sounds of Country Vol. 1';b'AR6GSIE1187B98C3C7';b'Ned Miller';b'From a Jack To a King';1963
7368;b'SOJZXAM12AB0180ED6';643400;b'Best of The Shangri-Las';b'ARAJPHH1187FB5566A';b'The Shangri-Las';b'Out in the Streets';1965
7369;b'SODNUZL12AB017B1E8';436212;b'Assassin Out of Custody';b'ARS755J1187B9920C6';b'Assassin';b'Str8 M.O.B.';0
7370;b'SOIDULJ12AB017BDBA';625398;"bHerbst9 vs. Z'ev - Through Bleak Landscapes""""";b'ARZQM8D1187FB438CC';"bHerbst9_ Z'ev""""";b'Reinvigorated (Maschinenkult_ Pt. 1)';0
7371;b'SOLCNJN12A6D4F7740';22451;b'On The Cover';b'ARBOG0H1187B99F775';b'MxPx';b'You Found Me';1995
7372;b'SOYNMFH12A6D4F50E2';42825;b'Senderos De Traici\xc3\xb3n - Edici\xc3\xb3n Especial';b'AR3SPD91187B9B63E3';b'H\xc3\xa9roes del Silencio';b'Oraci\xc3\xb3n (Directo)';0
7373;b'SORJXMA12A8C13924B';154361;b'Hary Janos/Concerto For Orchestra';b'ART8F8O1187B9A538D';b'Herbert Von Karajan';b'Conc Orchestre Sz.116/Allegretto (2eme Mvt)';0
7374;b'SOMABKL12A8C138314';93215;b'Anybody Home?';b'AR15YLD1187FB3D4DD';b'John Tchicai';b'Drunnhvita Elevator';0
7375;b'SOYWESB12A8C1412F3';123099;b'Bang Bang';b'ARVLMSG1187B98E07E';b'Dale Hawkins';b'Pretty Little Thing';0
7376;b'SOCQBOB12A67AE23D8';585602;b'37\xc2\xb02 Le Matin';b'AR9ILJF1187B9B80ED';b'Gabriel Yared';b'Chile con carne';1986
7377;b'SOAKPEL12A6D4FC126';272703;b'Platinum Line Renaud';b'ARJIE2Y1187B994AB7';b'Line Renaud';b'En \xc3\x89coutant Mon Coeur Chanter';0
7378;b'SOSJWRY12A8C1416DB';223779;b'The Man from Snowy River';b'ARRC2JF1187B9B6A93';b'Bruce Rowland';b'Mountain Theme';1982
7379;b'SOGMQYW12AB018C302';570600;b'Gangster Of Love & Other Favorites (Digitally Remastered)';b'ARAOBIZ1187FB38574';b'Johnny Winter';b'Shed So Many Tears';1984
7380;b'SOUPORI12AB0189C84';714201;b'Lixuneanos';b'ARE17W51187FB5381B';b'Rui Da Silva';b'Lixuneanos (Original Mix)';0
7381;b'SOQHNCH12A8C13DDFC';347112;b'Ghetto Dope';b'ARV4I6F1187FB4D595';b'5th Ward Boyz';b'Ho Shit (Chopped&Screwed)';1993
7382;b'SOXAWVI12AAF3B5338';481245;"bI'm No Angel""""";b'AROMB601187B991317';b'Mae West';b'Little Bar Butterfly';1996
7383;b'SOYHMPJ12AAF3B387B';771318;b'From Isolation';b'AR01IP11187B9AF5D2';b'Call To Preserve';b'Hope For The Fallen';2008
7384;b'SOVNIAU12A6D4F7C63';78825;b'Beauty and the Truth';b'ARLBXGO11F4C83E520';b'Inspector 9';b'Not Missing You';0
7385;b'SOUYBZV12AC468E677';598764;b'The Word In Song';b'AREWQSE1187B9AEC6C';b'The Jackson Southernaires';b'Show Some Sign';0
7386;b'SOWRHSP12A58A77A73';275315;b'Live From Deep In The Heart Of Texas';b'ARYV1OT1187B9B4C8E';b'Commander Cody And His Lost Planet Airmen';b'Too Much Fun';1974
7387;b'SOLVDDZ12A8C13570B';199578;"bTexas Gold/Comin' Right At Ya""""";b'AR0CDSK1187FB52ED6';b'Asleep At The Wheel';b'The Son Shines Down On Me';0
7388;b'SOJOICW12A8C13B533';165481;b'Ben Se';b'AR0QS8F1187B9ADC96';b'Sandy Lam';b'Shi Guang Ben Shi Wu Zui';0
7389;b'SOLAFCK12AB0187E57';564322;b'We Are Night Sky';b'AR3OS8N1187B9A5F87';b'deadboy & the Elephantmen';b'No Rainbow';2005
7390;b'SOABYBF12A8C138A09';92902;b'Premonition';b'ARSL3N21187B98DFC5';b'Klaus Badelt';b'Severe Severing';2007
7391;b'SODTFNP12A8C1383EE';255594;b'Para Ti...';b'AR52QY11187B99FC59';b'Anthony Cruz';b'Sin Ti';0
7392;b'SOTOZVC12AB01870D1';471399;b'The Ozell Tapes';b'ARGEKDX1187FB3A5BF';b'Marcus Miller';b'3 Deuces';2001
7393;b'SOCHSZG12A6D4F7CD7';354896;b'So Lonely';b'ARIPLUN1187B99B9F9';b'The Police';b'So Lonely';1978
7394;b'SODCSUB12AC90716E6';601814;b'Ta Min Vals/Sjunger Leonard Cohen';b'ARJ1OYE1187B9ACC2D';b'Ebba Forsberg';b'Ta Min Vals (Take This Waltz)';0
7395;b'SOMBTZH12A8C13BB75';262524;b'Future Development';b'ARV4KO21187FB38008';b'Del The Funky Homosapien';b'Corner Story';1998
7396;b'SOFQVYJ12AB017FBBF';627285;b'Aurlus Mab\xc3\xa9l\xc3\xa9_ Best of in\xc3\xa9dit';b'AR1PXQC1187B99E17A';b'Aurlus Mab\xc3\xa9l\xc3\xa9';b'Fr\xc3\xa8res de sang (feat. Meiway)';0
7397;b'SOWKEFC12A6D4FB2BE';60519;b'Sings The Movies';b'AR9YQN31187FB45B34';b'James Darren';b'Your Smile (LP Version)';0
7398;b'SOMJOYB12AB0185BC5';471205;b'4 in Love';b'ARXGWZP11F4C83C075';b'Leon Lai';b'Mei Tian Ai Ni Duo Yi Xie';0
7399;b'SOMPMVQ12A58A78C8E';295013;b'21 & Over';b'ARMW4I01187B98AEF8';b'Tha Alkaholiks';"bOnly When I'm Drunk""""";1993
7400;b'SOJTIAL12AB018BCC1';584468;"bEither You Like It or You Don't""""";b'AR7TB3P1187B98E2AE';b'Capital Tax';b'Slide In - Slide Out';0
7401;b'SOZNLII12AB017EA4B';531118;b'MSB';b'ARI648V1187B9B5379';b'Michael Stanley Band';b'Spanish Nights';1982
7402;b'SOTJTQO12AB0183126';702132;b'Far Beyond The Endless';b'ARYSHWJ1187B9AD2D0';b'Moist';b'Far Beyond The Endless';2010
7403;b'SOSGFCZ12AB0188410';409865;"b'The Best Of Tony Joe White Featuring Polk Salad Annie'""";b'ARCZ20M1187FB49687';b'Tony Joe White';b'If I Ever Saw A Good Thing (Album Version)';0
7404;b'SORPENK12A8C142C88';611003;b'Pentatonic Wars and Love Songs';b'ARSRFOY1187B9917DA';b'Otis Taylor';b'Talking About It Blues';2009
7405;b'SORCTMT12A58291950';10697;b'Lonely';b'ARCGJ6U1187FB4D01F';b'Akon';b'Lonely';2004
7406;b'SOKLOWV12A6D4F74BC';32308;b'Suosituimmat Lastenlaulut';b'AR0A30G1187B9B183B';b'M.A. Numminen';"bKOOKOSP}HKIN} - I'VE GOT A LOVELY BUNCH OF COCONUTS-""""";1998
7407;b'SOINVOE12AB0183171';623023;b'Austin Prison';b'ARH861H1187B9B799E';b'Johnny Cash';b'Hank & Joe and Me';0
7408;b'SOWTHTG12AB0180B28';400592;b'Zalvation';b'ARQPT7O1187B9AAF4F';b'The Sensational Alex Harvey Band';b'Framed';1972
7409;b'SOMPRSK12A8C13993E';204442;b'The Thirteenth Floor';b'ARGS39X1187B991939';b'Harald Kloser';"bJane's Theme""""";0
7410;b'SOBCGNG12A81C23752';276696;b'Traffic and Weather';b'ARDBSFT1187B9AC9C1';b'Fountains Of Wayne';b'You Gotta Go';2007
7411;b'SOQUWUE12A8C139B47';152863;"bU Brown's Hit Sound""""";b'AR1FOAY11C8A415F1E';b'Angela Stewart';b'Ready For The Love';0
7412;b'SOENANC12A8C134906';145969;b'Lights On';b'ARZP2M21187FB59C63';b'Dons';b'Best Kept Secret';2006
7413;b'SOZIMCK12AB0187B6E';560096;b'No Compromise';b'ARQXJW51187B9AEE27';b'Since The Flood';b'Guardian Angel';2007
7414;b'SODRQRZ12A58A7BBC4';203027;b'No Mercy For You';b'ARRXADQ1187FB38F22';b'The Business';"bClass Compromise (&History's Glory)""""";2001
7415;b'SOIAMPB12AB018AB06';757311;b'Once EP';b'ARANBAI1257509CF4E';b'Del Horno';b'Once';0
7416;b'SOCOLDY12A6701E98B';14330;b'A Little South Of Sanity';b'AR12F2S1187FB56EEF';b'Aerosmith';b'Same Old Song And Dance';1974
7417;b'SODUZTQ12A8AE48067';183013;b'Dreams Of Contentment';b'ARN9Q881187FB3D951';b'Dells';b'Why Do You Have to Go';1957
7418;b'SOUATHD12A8C133C77';597351;b'Treasures Of The Heart';b'ARXJSHW1187B9A2A52';b'Nestor Torres';b'Luna Latina';0
7419;b'SORJGVR12A58A7C3C8';147457;b'This Way';b'AR0CANF1187B9AF35F';b'Dilated Peoples Featuring Devin The Dude';b'Poisonous (Edited) (Feat. Devin The Dude)';2004
7420;b'SOBTWLJ12A58A7DDD2';104584;b'The Papercut Chronicles';b'ARGMGHN1187B9B4213';b'Gym Class Heroes';b'To Bob Ross With Love (Album Version)';2005
7421;b'SOBGMQS12A8C1371A8';421965;b'Life Is Good: The Best Of Stellar Kart';b'AROL78E1187B9B98A1';b'Stellar Kart';b'I Give Up (Album Version)';0
7422;b'SOSRAUR12A8C13F697';312984;"bFlyin' High""""";b'ARMTE8E1187FB5ACC2';b'Johnny Copeland';b'Jambalaya (On The Bayou)';2000
7423;b'SOESGZE12AB018994E';814905;b'Bounce - Special Edition';b'ARDVZTE1187FB5A0A1';b'Bon Jovi';b'The Distance';2002
7424;b'SOORYUV12AB0183C3E';420049;b'Defend It';b'ARVUN5F1187FB4CCC7';b'Beenie Man';b'Cross The Bridge';0
7425;b'SOMSVWH12A67AE1252';70808;b'Soldier Of Fortune';b'ARSPQ0H1187B999944';b'Eric Burdon';b'Comeback';1988
7426;b'SOYCABE12A8C142BD5';524255;b'Still The Cross';b'AR2S4CA1187B99632E';b'FFH';b'You And Only You';0
7427;b'SOMMGDG12AB018376F';563573;b'Da Grand Architek';b'ARDTPOC1241B9CE246';b'DJ Phiene';b'Thump Thump Da Box';0
7428;b'SONAMOI12AB0182AA1';642659;b'Back to Mystery City';b'ARGYHUI1187B9AC2A5';b'Hanoi Rocks';b'Mental Beat';1983
7429;b'SODQNJB12A6D4F66A0';77475;b'Metanastes';b'ARTPMPX1241B9C68D9';b'Viki Mosholiou';b'I Adara_ To Lenaki Ki I Rinio (Fuss_ Lenaki And Rinio) (2006 Digital Remaster)';0
7430;b'SOGKXIV12AAF3B5E4D';323910;b'Living Country Blues USA Vol. 12 - East Coast Blues';b'ARPN0NC1187B991591';b'Guitar Slim';"bWon't You Spread Some Flowers On My Grave""""";0
7431;b'SOVYUVO12A8C13CF24';250765;"bSell Out - Live at Dan's Silver Leaf""""";b'ARCYOHQ1187B9AEACA';b'Max Stalling';b'Scars and Souvenirs Intro';0
7432;b'SOZTNJU12AB018A581';569025;b'Home';b'AR8GEH21187FB4F83E';b'6CycleMind';"bTalkin' Bout A Revolution""""";0
7433;b'SOKAVYA12AB0188454';589791;b'Crash Love';b'AR2FAMK1187FB4CF60';b'AFI';b'Too Shy To Scream';2009
7434;b'SOJFLGV12A8C141AB3';321872;b'South by Southwest Compilation';b'ARAO9JK1187FB3D213';b'Magnatune Compilation';"bI Don't Care If You Lie (C Layne)""""";0
7435;b'SOKECHN12AB0185200';541575;b'Det B\xc3\xa4sta Fr\xc3\xa5n Idol 2006';b'ARGEOZF12509416C64';b'Jessica Myrberg';b'I Love Rock n\xc2\xb4 Roll';0
7436;b'SOOGPJF12A8C13F9EF';220006;b'Glory Bumps';b'AR37ILI1187B98E27B';b'Shriekback';b'Squanderer';2007
7437;b'SOTQJBV12AB018A0A9';763536;b'Devyaty Messiya';b'AR16NGV1187FB5B8BC';b'Kruger';b'Narechenny Izgoem';0
7438;b'SOTUDJY12AC9070E78';600322;b'Solas';b'AR7AE0Q1187B9AE30E';b'Solas';b'Lament for Frankie';1996
7439;b'SOZMHAO12A8C141C2A';315020;b'Dora The Explorer';b'AR3KXHI1187FB3A8BF';b'Dora The Explorer';b'Boots The Monkey!';0
7440;b'SOOYYGD12A8C131830';238662;b'Playground';b'AR7KKE01187FB3D87B';b'Russell Malone';b'Sugar Buzz';2007
7441;b'SOHZTTU12AB0188323';821148;b'M.T.A';b'ARNMHWR11F4C83B384';b'Kingston Trio';b'Good News';0
7442;b'SOTFEMQ12A8C13713C';149772;b'The Key';b'ARTK5LU1187B9A654C';b'Michael Gettel';b'Turning Of A Key';1993
7443;b'SODHQLP12A6D4FA6FA';53060;b'Las huellas borradas';b'ARQXGWX11F50C49BC7';b'Diego Vasallo';b'Dos imposibles';0
7444;b'SOAYSDV12AB0186EE0';774158;b'On The Strength';b'ARMDBW21187FB37126';b'Grandmaster Flash';b'The King';0
7445;b'SOZAJPJ12AAF3B3872';480973;"bThe King's Harmoniers""""";b'AR358YS1187FB44A29';b'The Jordanaires';b'Games People Play';0
7446;b'SOHTTCC12A8C134381';256249;b'Imitations Of Life';b'ARY0W1O1187FB5B8C0';b'H-Town';b'Champagne Bubble Bath';0
7447;b'SOYGZPA12AB0188EF2';809851;b'Candy Cane Riddim';b'ARHINI31187B995C1D';b'Singing Melody';"bYou're All I Need""""";0
7448;b'SOYCYPP12AB0185E21';667997;b'Take Everything (The Acoustic Sessions)';b'ARYXOV81187B99831D';b'Seventh Day Slumber';b'Lead Me To The Cross (Acoustic)';0
7449;b'SOPHUZW12A58A7BD02';245146;b'La Habana Tiene...';b'ARSSW5A1187FB4B5E5';b'Estrellas Cubanas';b'Fiel Enamorado';0
7450;b'SODKZHX12AB0180CC7';438400;b'Mood Muzik III';b'ARBE9XH1187B9A826F';b'Joell Ortiz';b'Warfare';0
7451;b'SOZVWSE12A6D4F7ADA';44464;b'3: Fresh-Fri-Fly';b'ARH3MQU1187B997AAF';b'Nik & Jay';b'Gir Dig Mer';0
7452;b'SOKROPT12A8C141885';121392;b'Joyful';b'ARN03F71187FB4E3F4';b'Ayo';b'These Days';2006
7453;b'SODSIZV12AB018A3AB';750308;b'Digital Bless';b'ARR40ZV1187B9A10A8';b'Stern';b'Ouverture';0
7454;b'SOKCXFJ12A8C1350EC';142186;b'All the Published Sides';b'AR97EHA1187B98AD5F';b'Blind Blake';b'Dry Bone Shuffle';2006
7455;b'SOLPZUJ12A81C21413';276801;b'14 Megala Tragoudia - Angela Dimitriou';b'AR4OHL91187B9B2EB9';b'Angela Dimitriou';b'Mi Mas Agapas';0
7456;b'SOKIDZN12A67020D2D';14369;b'The Who By Numbers';b'ARWX5TK1187FB4CDBE';b'The Who';b'Slip Kid';1975
7457;b'SOLVMKY12A8C13A5AE';296992;b'Andy & Lucas (En Su Salsa)';b'ARNTTHK1187B98FF64';b'Andy & Lucas';b'Dame Un Besito (Version Salsa)';0
7458;b'SORLYBE12AF72AD168';574113;b'Acoustic In Nashville - Bootleg No. 2';b'AR4EQ231187B99368F';b'The Fray';b'She Is';2005
7459;b'SOHZDWZ12A8C136FBD';198516;b'Vicious Mary';b'AR3SWQT1187B9B014F';b'Vicious Mary';b'Keysage';0
7460;b'SORSTYX12A6D4FB4FB';64169;b'Flight Of The Phoenix';b'AR9YV621187B99373E';b'Marco Beltrami';b'Franks Plea';2004
7461;b'SOQELHR12AC4689565';604801;b'Desert Caravan';b'AR0JVUH1187B9918B5';b'Oscar Lima';b'If You Wanna Be My Friend';1999
7462;b'SOPFOCW12A8C134550';287566;b'Global Underground Singles Sampler One';b'ARKULSX1187FB45F84';b'Trafik';b'Le Beeatch';0
7463;b'SOGWIIH12A8C137323';203256;b'Somewhere Out There';b'ARDIKTV11F43A69FA4';b'Deodato';b'Somewhere Out There (Album Version)';0
7464;b'SOFKSJC12A8C13483C';285184;b'Man On Fire';b'AR71A931187B99CDD9';b'Harry Gregson-Williams';b'Sanchez Family';2004
7465;b'SORLELP12AB017F1F9';384879;b'Accord\xc3\xa9on vol.3 - Paris 1944-1954';b'AROVSYC119B3403921';b'Gus Viseur';b'Quinze mai';0
7466;b'SOPEBJN12AB0188E0A';463162;b'Las Mejores Gaitas Vol.1';b'ARRXPRY1187B9A8B34';b'Gran Coquivacoa';b'Gaita Pueblera';0
7467;b'SORPZVB12A6D4F9D44';53747;b'Can You Feel It';b'ARZCHLM1187FB495C3';b'Ray Barretto';b'I Think About You (LP Version)';0
7468;b'SOXEXQD12A58A7E72F';109012;b'Michael White';b'ARNYDR91187FB542BF';b'MICHAEL WHITE';b'Matriarch (LP Version)';0
7469;b'SOIDDGN12AB018371D';703102;"bILE D'YEU""""";b'ARWXHRS1241B9C7A1E';b'Thomas Battenstein';b'Plage de Belle Maison';0
7470;b'SOMYZTG12A67020D51';14371;b'In The City';b'ARJG2ID1187B9A767E';b'The Jam';b'Bricks And Mortar';1977
7471;b'SORGFZA12A8C13EF1E';170819;b'Retro Boosters';b'ARJ2PGP119B866993D';b'Rockit';b'Stuck On Rewind';0
7472;b'SOQXUCZ12AB0187B3C';457471;b'Keep Right';b'AR2SGQW1187B9B9E7C';b'KRS-One';b'Freestyle Ministry (server Verbals)';2004
7473;b'SOJTLYI12A58A7B730';599853;b'Static Patterns And Souvenirs';b'ARKD9S41187B997CA6';b'Lorna';b'He Dreams Of Spaceships';0
7474;b'SOHVUVA12A8C13E1A9';130677;b'Great White North';b'ARGRIHK1242077F57F';b'Bob McKenzie / Doug McKenzie';b'This Is Our Album_ Eh?';0
7475;b'SOEWNIU12A58A7B68B';476209;b'Set Free - The Definitive Edition';b'ARVQTZP1187FB40283';b'Constance Demby';b'Moving On';1989
7476;b'SOXNVDF12A8C1343BA';148554;b'Someone Who Cares';b'AR2N0221187FB48FB8';b'David Robertson';b'Love Is An Uphill Climb  ()';0
7477;b'SOBHWFA12AB018E88D';728883;b'Repr\xc3\xa9sente ton ti\xc3\xa9kar (Sonneries)';b'ARGSAFR1269FB35070';b'Blingtones';b'South Side Rep Your Hood (Ringtone_ Sonnerie)';0
7478;b'SOMVWOV12AAF3B3883';771318;b'From Isolation';b'AR01IP11187B9AF5D2';b'Call To Preserve';b'Open your Eyes';2008
7479;b'SODANYE12AB0182941';536083;b'Island of Bows';b'AREJ5K11187B993F5F';b'R. Carlos Nakai';b'Red Wind (World)';1994
7480;b'SOBXRGX12A8C138B59';152362;b'Lo Mejor De Jos\xc3\xa9 Luis Perales';b'ARWX7AO1187B9B91AA';b'Jose Luis Perales';b'\xc2\xbfY C\xc3\xb3mo Es \xc3\x89l?';0
7481;b'SOBGEJO12A8C1402F3';224916;b'Sulfur and Semen';b'ARDJCM91187B9A097B';b'Birds of Prey';"bTo My Victim's Families""""";0
7482;b'SOKYMFL12AF72A25AA';413221;b'Kicking Against The Pricks (2009 Digital Remaster)';b'ARODBRG1187FB3FD99';b'Nick Cave & The Bad Seeds';b'Sleeping Annaleah (2009 Digital Remaster)';0
7483;b'SOMUGVG12AB0188002';659648;b'from Music In High Places';b'ARW071B1187B9A603C';b'Unwritten Law';b'Up All Night (Acoustic Live Album Version)';2003
7484;b'SOCAHVE12AC3DFA206';684335;b'Orillas';b'ARLCGW21187B9929EE';b'Juan Carmona';b'Juncales';0
7485;b'SOLZJMM12AB0182830';452646;b'Tango';b'ARCLCFS1187B9AE476';b'Laurindo Almeida / Charlie Byrd';b'Tanguero';0
7486;b'SOQFBNJ12AB017FFD0';78736;b'The Late_ Late Show';b'ARW0JI11187FB592BD';"bWednesday 13's Frankenstein Drag Queens From Planet 13""""";b'197666 w/ Special Guest The Confederate Crusader (Album Version)';0
7487;b'SOYJKGB12AB01877C7';644085;b'Peaceful Evening';b'ARJ3TAF1187FB4AAB1';b'David & Steve Gordon';b'Evenglow';1982
7488;b'SOSXRQG12A8C1325D6';521698;b'PISTOLA';b'ARM3QKQ1187FB421E0';b'Willy DeVille';b'Louise';2008
7489;b'SOSSXDE12A58A7DD66';174662;b'Washboard Sam Vol. 1 (1935-1936)';b'AR84AQE1187B98AD9C';b'Washboard Sam';b'Big Woman';0
7490;b'SOGJPMB12A8C13A9DB';265372;b'In Ghost Colours';b'ARWD3OC1187FB3A666';b'Cut Copy';b'Unforgettable Season';2008
7491;b'SOEYHBE12AB01848F6';343549;b'Call And Response: The Remix Album';b'ARF5M7Q1187FB501E8';b'Maroon 5';b'This Love';2002
7492;b'SOXBEKP12A6D4F979E';54461;b'The Best Of N.W.A: The Strength Of Street Knowledge';b'ARSL5SP1187B9A7AE0';b'N.W.A.';b'Approach To Danger (Edited)';2006
7493;b'SOGHASM12A8C140D10';610288;b'East Coast Blues';b'ARIBU2J1187FB5B09F';b'Tarheel Slim';b'Somebody Changed the Lock';0
7494;b'SOGAISJ12AB0180168';329878;b'Queen Of Country Blues';b'AR00MBZ1187B9B5DB1';b'Memphis Minnie';b'My Butcher Man';1991
7495;b'SOZSRHD12AB0189A2C';579812;b'Blues Consolidated';b'ARQDONM1187B9BA1AD';b'Little Jr. Parker';b'Mother-In-Law Blues';1958
7496;b'SORYGBM12AB0186F25';349112;"bDan Moretti's Infant Eyes""""";b'ARTYIAO11F4C83EE8E';b'Dan Moretti';b'Dreams - Original';0
7497;b'SOEDKVK12AC468B6B5';783211;b'BBC In Concert (22nd June 1990)';b'AR2HXXS1187B9AF3E2';b'Jesus Jones';b'Move Mountains (BBC In Concert)';0
7498;b'SOCBINM12AC468678F';599979;b'PEECHY';b'ARC95UW1187B9B9A62';b'Speech';b'Have Fun Prelude';2003
7499;b'SOMBHKR12A58A7CAD3';553151;b'The Soldier';b'ARNILB71187B99EC88';b'Billy Higgins';b'Peace';0
